Price,Close,High,Low,Open,Volume
Ticker,MKS.L,MKS.L,MKS.L,MKS.L,MKS.L
2021-12-16,223.029541015625,227.32817067766828,222.9295664985669,227.32817067766828,5665551
2021-12-17,224.52908325195312,228.52782015578865,222.92958238883062,223.22949070741242,12079976
2021-12-20,225.52874755859375,226.2285234041647,217.93114201075934,219.9305102860874,2865807
2021-12-21,228.92767333984375,231.72679204719475,226.1735385893539,227.3281725773661,6315463
2021-12-22,227.4281463623047,230.12729054306337,226.78834911016952,229.12760638322908,2216555
2021-12-23,229.5274658203125,231.8317302521171,228.1079010344486,228.12789898671986,2664505
2021-12-24,230.12728881835938,230.72710541135248,225.52875086996744,225.52875086996744,469220
2021-12-29,234.725830078125,240.05414816948576,231.34689293385506,232.92639564466856,4340383
2021-12-30,233.1263427734375,236.6252373291185,231.42688275432923,233.92609315124423,2579217
2021-12-31,231.32688903808594,232.6264813874171,230.2272457070891,231.92670558515215,1036632
2022-01-04,238.42465209960938,244.22282279056128,233.8021200105384,236.42528394783068,7700678
2022-01-05,249.62110900878906,250.82873517431938,240.13510846331,241.3237281842888,7490129
2022-01-06,250.82073974609375,256.61892595008567,245.62238536999263,245.92229365695346,11020665
2022-01-07,256.5189514160156,258.8182126899377,251.30059908680755,251.32058178635933,6164445
2022-01-10,253.61984252929688,262.91690732189124,253.1200005001678,257.81851252318745,6622028
2022-01-11,256.81884765625,260.31774212161565,254.24766909662256,254.31963732384597,7237907
2022-01-12,252.9200897216797,260.8175883979625,251.62049727705897,259.51801120731136,9297551
2022-01-13,232.92640686035156,247.92166910458022,232.92640686035156,247.92166910458022,14585506
2022-01-14,223.22947692871094,231.82675158891342,221.33006786424647,230.7271081606159,10728178
2022-01-17,223.42942810058594,225.82866417994344,219.8505566835318,224.32913781685227,7426701
2022-01-18,222.0298614501953,224.0292298009257,220.63029445230208,222.929571106436,7180256
2022-01-19,226.6283721923828,229.7933722762544,220.03046658250094,220.8302016232371,8658458
2022-01-20,223.42942810058594,228.32787478509542,221.62999341408232,227.52813959462355,7038422
2022-01-21,219.23072814941406,223.52937286880825,214.8321089175346,221.92987219285774,9732857
2022-01-24,212.7327880859375,221.74893653969565,208.73405152512652,218.93082670440063,11480108
2022-01-25,219.13076782226562,220.3303857799008,212.23295312538593,215.33196491144597,7995079
2022-01-26,218.8308563232422,224.9289357952799,218.8308563232422,220.93019915891935,4369868
2022-01-27,220.7302703857422,220.7302703857422,213.63250659358292,216.9314674442199,5688803
2022-01-28,218.0311279296875,222.22979847668356,216.9314692191544,222.22979847668356,7874271
2022-01-31,217.731201171875,219.2307273297337,211.83305579858285,218.63091076500265,6735519
2022-02-01,215.831787109375,222.67163609020727,215.831787109375,216.9314457006894,9878536
2022-02-02,218.13107299804688,220.1304412478071,216.93145509898457,219.0307978628205,5549966
2022-02-03,212.33290100097656,218.03111268854272,207.27450179406466,215.93176993481106,8698555
2022-02-04,203.73562622070312,215.83179489146153,203.73562622070312,215.83179489146153,6595942
2022-02-07,197.4376220703125,205.93493745055378,197.4376220703125,204.83527877034643,8531625
2022-02-08,194.98838806152344,196.9377690187836,191.53948094422176,194.93840080539493,10314271
2022-02-09,199.9368438720703,201.63630399418878,193.68881750106812,195.73817320155095,9218644
2022-02-10,200.63658142089844,201.23639793944125,196.7878070644798,200.43664766604007,6417733
2022-02-11,196.587890625,199.6369304671294,195.7381682125838,198.93715458220714,6839499
2022-02-14,191.7394256591797,196.30597608543826,191.43451405716985,195.43825401428262,9824801
2022-02-15,192.2892608642578,194.88843061690784,188.1405623057666,190.63977279137447,3531735
2022-02-16,190.78973388671875,195.33828475099006,187.04091817178954,192.28926017269043,7569198
2022-02-17,185.94125366210938,191.93935861895162,185.94125366210938,190.88968720071028,4989265
2022-02-18,184.54168701171875,188.5903953268865,183.8418959535218,187.64069850300726,4978571
2022-02-21,180.9428253173828,186.5910344812273,179.1933781112755,184.49170698627998,4864029
2022-02-22,177.59388732910156,181.94251958562057,176.04438906327908,178.69354602159163,6058164
2022-02-23,173.1952667236328,180.79287182723817,173.1952667236328,177.5938705705821,8863572
2022-02-24,172.49549865722656,172.98533411547535,165.9475645938443,169.59640554507308,10580742
2022-02-25,174.74481201171875,177.34398193999047,172.79543075202213,175.49457520806138,6949110
2022-02-28,174.74481201171875,174.74481201171875,168.59674464932633,172.99536455358592,8638277
2022-03-01,169.8963165283203,177.99376416324625,169.64639549334075,175.14465826289137,9487427
2022-03-02,165.89759826660156,170.9649979748283,162.99052696180982,169.09658481638382,9047237
2022-03-03,162.74859619140625,168.1468849482903,162.49867513314365,165.44774056984826,8808883
2022-03-04,157.25033569335938,163.24844119784376,156.73049561185883,161.5989530317279,7295452
