Price,Close,High,Low,Open,Volume
Ticker,DOM.L,DOM.L,DOM.L,DOM.L,DOM.L
2024-06-26,307.8949279785156,313.48936020246845,307.49529954477407,309.6931339808763,600195
2024-06-27,314.8879699707031,315.0877536819482,306.696075625499,306.696075625499,545716
2024-06-28,306.49627685546875,317.4853876102099,306.49627685546875,314.2885736830695,463663
2024-07-01,304.69805908203125,316.28658152491954,301.5012147917977,316.28658152491954,371355
2024-07-02,304.0986633300781,307.29550779233216,299.10361291241134,301.70104522707175,662790
2024-07-03,307.4952697753906,310.69211401161414,303.69904392132054,306.69607396001777,824479
2024-07-04,312.0907287597656,312.49032667619394,306.69608066956584,312.49032667619394,361798
2024-07-05,310.0927429199219,322.8800910687314,303.09967190470996,303.09967190470996,729692
2024-07-08,312.8899841308594,312.8899841308594,307.0957070988837,312.49035568996,440164
2024-07-09,310.29254150390625,315.88700413156675,309.29353140923,313.0897575740522,513918
2024-07-10,316.28662109375,319.8830637483517,310.09274593930434,317.68522921293663,492714
2024-07-11,319.4833984375,322.08083063767623,315.48735827949565,316.2865846035167,424325
2024-07-12,323.6792297363281,323.6792297363281,317.6851699263961,317.6851699263961,440507
2024-07-15,321.28167724609375,324.67830573165844,318.4844304735215,322.6802853886944,398153
2024-07-16,320.08282470703125,327.47549322863796,315.0877742887337,321.4814327266809,452140
2024-07-17,327.8750915527344,327.8750915527344,319.2835995244966,319.6831974238032,425446
2024-07-18,327.4754943847656,330.8721530710942,324.67827833559096,326.67629850996383,619934
2024-07-19,319.6832275390625,327.67530822753906,314.8879913209239,327.67530822753906,616073
2024-07-22,317.6851806640625,325.27766277740636,317.0857685653364,325.27766277740636,338414
2024-07-23,316.28662109375,319.8830637483517,314.88801297456337,319.8830637483517,184351
2024-07-24,312.8899841308594,325.27770361450075,312.2905719568799,325.27770361450075,461451
2024-07-25,315.0877685546875,322.08083901304235,309.2935223698548,312.6901504950108,382533
2024-07-26,324.078857421875,325.87709382260266,313.88897310055523,314.08875682016884,369888
2024-07-29,314.68817138671875,326.4764779929249,314.68817138671875,324.6782720656622,505188
2024-07-30,319.2835998535156,322.68022773217064,312.29052990266365,312.29052990266365,517524
2024-07-31,323.6792297363281,325.48743534000175,319.6831898630401,319.6831898630401,392603
2024-08-01,325.077880859375,329.4735192075378,317.2856142643305,322.88007692897804,849109
2024-08-02,316.0867919921875,322.8800790172565,312.2905657777144,322.8800790172565,810094
2024-08-05,308.694091796875,313.6891418259506,298.10457963776145,313.6891418259506,957668
